covid 19 pandemic,1067
covid 19 cases,642
due covid 19,593
covid 19 crisis,563
fight covid 19,433
covid 19 patients,399
coronavirus death toll,355
amid covid 19,338
covid 19 deaths,292
positive covid 19,275
coronavirus covid 19,265
covid 19 testing,246
covid 19 lockdown,243
covid 19 outbreak,240
new covid 19,239
stay at home,231
death toll 50,225
died covid 19,225
spread covid 19,224
bbc news coronavirus,224
response covid 19,216
covid 19 update,207
cases covid 19,205
april 17 2020,203
covid 19 via,200
treat coronavirus patients,194
nhs staff asked,194
staff asked treat,194
coronavirus patients without,191
asked treat coronavirus,189
covid 19 death,187
amid coronavirus pandemic,178
covid 19 response,169
patients without gowns,167
impact covid 19,166
covid 19 relief,164
post covid 19,145
covid 19 vaccine,144
coronavirus task force,143
health care workers,139
covid 19 virus,136
covid 19 patient,129
new york times,122
2020 04 17,121
covid 19 lie,121
covid 19 coronavirus,119
tested positive covid,117
coronavirus live updates,112
at home orders,112
covid 19 test,110
covid 19 amp,106
19 death toll,105
covid 19 tests,103
dies covid 19,102
covid 19 related,101
deaths covid 19,100
new york city,100
world health organization,95
covid 19 restrictions,95
man made virus,94
covid 19 positive,90
fighting covid 19,87
get covid 19,86
time covid 19,85
covid 19 impact,85
die covid 19,83
coronavirus escaped wuhan,82
new coronavirus cases,80
leeds united legend,80
whether coronavirus escaped,80
amp covid 19,79
confirmed covid 19,78
us officials confirm,78
investigation whether coronavirus,78
wuhan coronavirus death,77
dr anthony fauci,76
officials confirm full,76
confirm full scale,76
full scale investigation,76
scale investigation whether,76
escaped wuhan lab,76
covid 19 could,76
via namo app,76
covid 19 case,75
treatment covid 19,73
affected covid 19,73
covid19 coronaviruscovid19 covid19memes,72
treat covid 19,70
covid 19 contact,69
new cases covid,69
job retention scheme,68
toll 50 percent,68
like covid 19,68
number covid 19,68
covid 19 situation,67
covid 19 new,67
covid 19 stats,66
covid 19 may,66
president donald trump,65
stay home stay,65
michael cohen released,64
19 contact tracing,64
patients responding treatment,64
us covid 19,64
coronavirus job retention,62
wuhan death toll,62
covid 19 data,62
states without stay,62
without stay at,62
death toll rises,61
dies contracting coronavirus,61
rise coronavirus cases,61
at home order,60
handling covid 19,60
covid 19 man,60
due coronavirus pandemic,59
covid 19 spread,59
update covid 19,59
covid 19 world,58
test positive covid,58
covid 19 treatment,58
coronavirus man made,58
infected covid 19,58
says covid 19,57
latest covid 19,57
tested positive coronavirus,57
amid coronavirus crisis,57
risk covid 19,57
develop vaccine coronavirus,57
new cases coronavirus,56
gilead coronavirus drug,56
government announces taskforce,56
taskforce develop vaccine,56
epicenter wuhan raises,55
norman hunter dies,55
raises death toll,55
san diego comic,55
uk government announces,55
announces taskforce develop,55
sudden rise coronavirus,55
friday april 17,54
people covid 19,54
united legend dies,54
norman hunter leeds,54
19 man made,54
vaccine covid 19,54
covid 19 research,53
smithfield pork plant,53
related covid 19,53
hunter leeds united,53
covid 19 china,53
vaccine coronavirus covid19,53
contracting covid 19,52
china denies cover,52
regarding covid 19,52
coronavirus smithfield pork,52
untold story america,52
rural states without,52
covid 19 emergency,52
pork plant untold,51
amidst covid 19,51
home stay safe,51
covid 19 infection,51
since covid 19,51
help covid 19,50
plant untold story,50
story america biggest,50
wuhan raises death,50
china covid 19,50
home covid 19,50
battle covid 19,50
diego comic con,50
covid 19 get,50
coronavirus cover up,50
covid 19 numbers,49
coronavirus tests work,49
legend dies contracting,49
heartland hotspots sudden,49
hotspots sudden rise,49
chinese coronavirus man,49
hey governorbullock please,49
governorbullock please cancelkxl,49
please cancelkxl protect,49
cancelkxl protect safety,49
protect safety workers,49
safety workers rural,49
workers rural indigenous,49
rural indigenous communities,49
laura ingraham misleading,48
cure covid 19,48
america biggest outbreak,48
trump covid 19,48
support health care,48
gt gt gt,48
long term care,48
test positive coronavirus,48
combat covid 19,48
